bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
162,376.92,298.14,2,substation_or_sw,1次変電所,余目,False,,PQ,0.0,0.0,0.0,0.0,1.0
163,370.92,348.24,1,junction,,庄内,False,,PQ,0.0,0.0,0.0,0.0,1.0
164,617.92,764.44,1,substation_or_sw,開閉所,谷柏,False,,PQ,0.0,0.0,0.0,0.0,1.0
165,600.84,706.56,0,substation_or_sw,開閉所,あかねヶ丘,False,,PQ,0.0,0.0,0.0,0.0,1.0
166,454.2,768.0,1,substation_or_sw,開閉所,鮎貝,False,,PQ,0.0,0.0,0.0,0.0,1.0
167,466.08,991.441,1,generator,発電所,松岬,False,,PQ,0.0,0.0,5.0,2.4216,1.0
168,414.96,159.6,1,generator,発電所,(350710),False,,PQ,0.0,0.0,5.0,2.4216,1.0
169,349.56,157.32,1,generator,発電所,(350805),False,,PQ,0.0,0.0,5.0,2.4216,1.0
170,580.8,306.24,1,substation_or_sw,1次変電所,真室川,False,,PQ,0.0,0.0,0.0,0.0,1.0
171,595.2,295.68,1,substation_or_sw,1次変電所,真室川,False,,PQ,0.0,0.0,0.0,0.0,1.0
172,424.38,329.34,2,substation_or_sw,開閉所,狩川,False,,PQ,0.0,0.0,0.0,0.0,1.0
173,411.84,333.48,1,generator,発電所,藤島,False,,PQ,0.0,0.0,5.0,2.4216,1.0
175,509.12,589.48,1,generator,発電所,(350203),False,,PQ,0.0,0.0,5.0,2.4216,1.0
176,519.0,615.06,1,substation_or_sw,変電所,(350203),False,,PQ,4.0,1.9373,0.0,0.0,1.0
177,591.6,390.72,3,junction,,(350107),False,,PQ,0.0,0.0,0.0,0.0,1.0
178,612.84,382.44,1,substation_or_sw,1次変電所,鳥越,False,,PQ,0.0,0.0,0.0,0.0,1.0
179,513.41,630.18,0,substation_or_sw,変電所,(350203),False,,PQ,4.0,1.9373,0.0,0.0,1.0
180,217.4,405.45,0,generator,発電所,(350901),False,,PQ,0.0,0.0,5.0,2.4216,1.0
181,488.497,363.122,3,junction,,戸沢,False,,PQ,0.0,0.0,0.0,0.0,1.0
182,480.9,350.34,1,substation_or_sw,変電所,戸沢,False,,PQ,4.0,1.9373,0.0,0.0,1.0
183,702.35,481.14,0,generator,発電所,(350105),False,,PQ,0.0,0.0,5.0,2.4216,1.0
184,509.63,214.2,0,generator,発電所,(350104),False,,PQ,0.0,0.0,5.0,2.4216,1.0
185,330.79,465.534,3,junction,,(350906),False,,PQ,0.0,0.0,0.0,0.0,1.0
186,344.28,481.86,1,generator,発電所,(350906),False,,PQ,0.0,0.0,5.0,2.4216,1.0
187,362.75,947.581,0,generator,発電所,(350501),False,,PQ,0.0,0.0,5.0,2.4216,1.0
189,314.46,479.58,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0
190,511.14,461.1,0,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0
191,517.2,431.4,0,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0
192,331.56,226.86,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0
193,289.26,274.74,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0
194,321.3,193.2,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0
195,376.92,258.14,1,source,上位系統電源,余目_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05
196,275.16,335.48,1,source,上位系統電源,大山_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05
197,622.16,408.52,1,source,上位系統電源,大石田_SRC,False,,SL,0.0,0.0,0.0,0.0,1.05
198,577.12,563.12,1,source,上位系統電源,寒河江_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05
199,451.02,876.92,1,source,上位系統電源,小松_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05
200,555.84,237.56,1,source,上位系統電源,真室川_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05
201,585.0,313.04,1,source,上位系統電源,鳥越_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05
