bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
406,477.24,710.431,1,junction,,笹川,False,,37.04021428576948,140.31684724601507,PQ,0.0,0.0,0.0,0.0,1.0
407,487.8,676.231,1,substation_or_sw,変電所,長沼,False,,37.07561885471751,140.298188936242,PQ,4.0,1.9373,0.0,0.0,1.0
413,412.55,965.912,0,substation_or_sw,開閉所,大森,False,,36.780162094895154,140.4287740711952,PQ,0.0,0.0,0.0,0.0,1.0
414,403.4,955.892,0,substation_or_sw,開閉所,金谷川,False,,36.786716441428574,140.44698784344646,PQ,0.0,0.0,0.0,0.0,1.0
415,637.31,735.781,0,substation_or_sw,開閉所,福良(配),False,,37.06633450450396,140.00595505992186,PQ,0.0,0.0,0.0,0.0,1.0
416,649.97,1026.602,0,substation_or_sw,開閉所,(360203),False,,36.797224349512895,139.9664588367837,PQ,0.0,0.0,0.0,0.0,1.0
417,760.37,108.811,0,substation_or_sw,開閉所,,False,,37.69339040169639,139.8003125303028,PQ,0.0,0.0,0.0,0.0,1.0
418,538.98,378.931,1,generator,発電所,,False,,37.37072242441523,140.21454969917423,PQ,0.0,0.0,5.0,2.4216,1.0
419,323.76,352.231,1,generator,発電所,,False,,37.328669816689185,140.6321745377448,PQ,0.0,0.0,5.0,2.4216,1.0
420,263.34,397.951,1,generator,発電所,,False,,37.26689874242146,140.74667006199098,PQ,0.0,0.0,5.0,2.4216,1.0
421,315.78,81.451,1,generator,発電所,,False,,37.580422595110676,140.6615849536408,PQ,0.0,0.0,5.0,2.4216,1.0
422,316.32,654.927,1,source,上位系統電源,小野新町_SRC,False,,37.0045843378895,140.62887516157284,SL,0.0,0.0,0.0,0.0,1.05
423,156.72,480.711,1,source,上位系統電源,湯本第一_SRC,False,,37.11838439829439,140.94654226568238,PV,0.0,0.0,16.0,7.7492,1.05
424,543.66,564.891,1,source,上位系統電源,白河_SRC,False,,37.16002298152176,140.19383510071842,PV,0.0,0.0,16.0,7.7492,1.05
