bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
96,222.6,561.72,1,generator,発電所,(320305),False,,39.522545731729466,140.9080588121558,PQ,0.0,0.0,5.0,2.4216,1.0
97,240.66,572.1,2,generator,発電所,(320302),False,,39.515190223081774,140.9466737271421,PQ,0.0,0.0,5.0,2.4216,1.0
98,262.02,577.32,2,junction,,(320302),False,,39.51912731882081,140.9894515400586,PQ,0.0,0.0,0.0,0.0,1.0
99,275.76,636.48,1,generator,発電所,(320306),False,,39.42173299666036,141.03984561586557,PQ,0.0,0.0,5.0,2.4216,1.0
100,633.24,307.08,1,substation_or_sw,変電所,(320803),False,,40.2339334594769,141.5849158996344,PQ,4.0,1.9373,0.0,0.0,1.0
101,618.6,306.36,1,substation_or_sw,変電所,久慈,False,,40.22611752489435,141.55676785070727,PQ,4.0,1.9373,0.0,0.0,1.0
102,648.36,439.08,1,junction,,普代,False,,40.00696034081273,141.6677972261429,PQ,0.0,0.0,0.0,0.0,1.0
103,669.48,439.08,1,substation_or_sw,開閉所,普代,False,,40.02009580249322,141.707978422686,PQ,0.0,0.0,0.0,0.0,1.0
104,677.448,789.672,1,substation_or_sw,1次変電所,大槌,False,,39.39723436745435,141.86686777668882,PQ,0.0,0.0,0.0,0.0,1.0
105,537.12,935.76,2,substation_or_sw,開閉所,住田,False,,39.04835340200581,141.65978193680778,PQ,0.0,0.0,0.0,0.0,1.0
106,579.84,933.72,1,junction,,(320905),False,,39.07857595636554,141.74022121242947,PQ,0.0,0.0,0.0,0.0,1.0
107,605.7,948.06,2,substation_or_sw,開閉所,立根,False,,39.0689803050902,141.79529923114495,PQ,0.0,0.0,0.0,0.0,1.0
108,611.04,974.401,1,generator,発電所,(320903),False,,39.02513175746203,141.81625754205763,PQ,0.0,0.0,5.0,2.4216,1.0
109,351.52,614.52,1,substation_or_sw,変電所,盛岡,False,,39.508176013033015,141.17497762976882,PQ,4.0,1.9373,0.0,0.0,1.0
110,366.36,621.42,2,substation_or_sw,開閉所,盛岡,False,,39.50504959906872,141.20603975971918,PQ,0.0,0.0,0.0,0.0,1.0
111,362.64,671.88,2,substation_or_sw,開閉所,矢巾,False,,39.41237551861614,141.21964917125678,PQ,0.0,0.0,0.0,0.0,1.0
112,377.52,666.66,2,substation_or_sw,変電所,都南,False,,39.43097768098795,141.24581863877216,PQ,4.0,1.9373,0.0,0.0,1.0
113,321.42,991.081,0,substation_or_sw,変電所,(320702),False,,38.815134829293974,141.27208825307522,PQ,4.0,1.9373,0.0,0.0,1.0
114,326.76,970.801,1,substation_or_sw,開閉所,前沢,False,,38.854772101049306,141.27393363424414,PQ,0.0,0.0,0.0,0.0,1.0
115,338.88,985.921,1,substation_or_sw,変電所,平泉,False,,38.83523416367103,141.30319081686952,PQ,4.0,1.9373,0.0,0.0,1.0
116,375.72,1024.921,1,substation_or_sw,1次変電所,東山,False,,38.78830795430169,141.38926820297723,PQ,0.0,0.0,0.0,0.0,1.0
117,400.08,1054.081,1,substation_or_sw,変電所,千厩,False,,38.751240705791844,141.44756810940507,PQ,4.0,1.9373,0.0,0.0,1.0
118,338.52,997.801,1,substation_or_sw,開閉所,平泉,False,,38.813736341397515,141.30737628194603,PQ,0.0,0.0,0.0,0.0,1.0
119,315.72,784.56,0,substation_or_sw,開閉所,花巻,False,,39.181413966111165,141.1765777292274,PQ,0.0,0.0,0.0,0.0,1.0
120,338.84,732.32,2,substation_or_sw,変電所,(320301),False,,39.28934127109124,141.19914744609125,PQ,4.0,1.9373,0.0,0.0,1.0
121,337.2,754.68,0,substation_or_sw,変電所,宮野目,False,,39.24828046575988,141.20519410942768,PQ,4.0,1.9373,0.0,0.0,1.0
122,426.18,381.48,0,substation_or_sw,変電所,北岩手,False,,39.97192306682308,141.22148168050236,PQ,4.0,1.9373,0.0,0.0,1.0
123,426.3,807.96,2,generator,発電所,(320403),False,,39.20828537626814,141.39655141209218,PQ,0.0,0.0,5.0,2.4216,1.0
124,595.8,846.88,1,generator,発電所,(320901),False,,39.24400954431583,141.73498414186946,PQ,0.0,0.0,5.0,2.4216,1.0
125,595.44,861.6,1,junction,,(320901),False,,39.217426036899376,141.74033390459022,PQ,0.0,0.0,0.0,0.0,1.0
126,286.88,909.4,3,generator,発電所,金ヶ崎,False,,38.9399218369573,141.17288898840735,PQ,0.0,0.0,5.0,2.4216,1.0
127,381.58,919.54,2,substation_or_sw,開閉所,岩谷堂,False,,38.980661908647335,141.35721455101424,PQ,0.0,0.0,0.0,0.0,1.0
128,249.72,937.44,0,generator,発電所,(320607),False,,38.866598203059226,141.11368678011885,PQ,0.0,0.0,5.0,2.4216,1.0
129,320.88,895.08,1,substation_or_sw,変電所,相去,False,,38.986711253860776,141.23170394288533,PQ,4.0,1.9373,0.0,0.0,1.0
130,322.92,920.64,0,substation_or_sw,開閉所,日高,False,,38.94220885375934,141.24606375998596,PQ,0.0,0.0,0.0,0.0,1.0
131,353.28,935.22,0,substation_or_sw,開閉所,常盤,False,,38.93498217521234,141.30980150454238,PQ,0.0,0.0,0.0,0.0,1.0
132,326.1,854.46,0,substation_or_sw,開閉所,河原町,False,,39.06269742604612,141.2249823548702,PQ,0.0,0.0,0.0,0.0,1.0
133,233.04,938.4,2,substation_or_sw,変電所,(320607),False,,38.85450506882678,141.08234633234082,PQ,4.0,1.9373,0.0,0.0,1.0
134,421.56,931.8,2,substation_or_sw,開閉所,伊手,False,,38.98357283674093,141.4383034098076,PQ,0.0,0.0,0.0,0.0,1.0
135,227.46,833.4,2,substation_or_sw,1次変電所,後藤野,False,,39.03906171169662,141.02868406185212,PQ,0.0,0.0,0.0,0.0,1.0
136,264.48,833.76,2,junction,,(320401),False,,39.06144142197609,141.0992628939544,PQ,0.0,0.0,0.0,0.0,1.0
137,300.96,841.98,0,substation_or_sw,変電所,飯豊,False,,39.0694101115297,141.17203668263744,PQ,4.0,1.9373,0.0,0.0,1.0
138,241.065,820.53,2,substation_or_sw,1次変電所,後藤野,False,,39.07057001187303,141.0492915936403,PQ,0.0,0.0,0.0,0.0,1.0
139,229.08,815.04,1,substation_or_sw,1次変電所,後藤野,False,,39.07294714132276,141.02423920397712,PQ,0.0,0.0,0.0,0.0,1.0
140,601.02,651.0,2,junction,,(320814),False,,39.59802510921009,141.66461154954274,PQ,0.0,0.0,0.0,0.0,1.0
141,589.38,654.06,2,generator,発電所,(320814),False,,39.58530603195672,141.6437207207087,PQ,0.0,0.0,5.0,2.4216,1.0
142,545.52,654.6,1,generator,発電所,(320815),False,,39.557060562507345,141.56049762774384,PQ,0.0,0.0,5.0,2.4216,1.0
143,361.56,550.92,1,junction,,巣子,False,,39.628311028339546,141.16800521046932,PQ,0.0,0.0,0.0,0.0,1.0
144,397.08,543.96,0,generator,発電所,(320202),False,,39.662865996689,141.23272932822638,PQ,0.0,0.0,5.0,2.4216,1.0
145,349.56,726.84,1,junction,,日詰,False,,39.30582173644965,141.21729584487025,PQ,0.0,0.0,0.0,0.0,1.0
146,379.44,543.96,0,substation_or_sw,開閉所,巣子,False,,39.65189490085359,141.1991688970228,PQ,0.0,0.0,0.0,0.0,1.0
147,210.6,685.08,1,substation_or_sw,開閉所,松園,False,,39.29417742966812,140.93580174085906,PQ,0.0,0.0,0.0,0.0,1.0
148,228.9,717.6,2,generator,発電所,(320310),False,,39.24732433232594,140.98394986240913,PQ,0.0,0.0,5.0,2.4216,1.0
149,180.84,646.56,1,generator,発電所,(320309),False,,39.344647451614094,140.86339097038385,PQ,0.0,0.0,5.0,2.4216,1.0
150,223.08,680.88,1,junction,,松園,False,,39.309460377050506,140.95782332655116,PQ,0.0,0.0,0.0,0.0,1.0
