line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,is_transformer
261S,229,230,33,23.711,False,"[[416.4, 1003.921], [414.48, 1004.641], [414.48, 1001.281], [412.44, 999.361], [407.28, 998.041], [405.24, 994.801], [403.32, 998.641], [401.4, 999.361]]",actual,5.2164,0.02716,0.186814,0.00017042,20.0,
243D,233,234,33,32.551,False,"[[534.84, 807.84], [530.76, 801.24], [532.2, 794.52], [530.16, 787.2], [519.84, 787.2]]",actual,7.1612,0.037286,0.256462,0.00023396,20.0,
2406,235,236,33,11.885,False,"[[342.48, 804.12], [340.08, 815.76]]",actual,2.6147,0.013614,0.093639,8.542e-05,20.0,
243K,241,242,66,12.624,False,"[[390.321, 817.464], [390.3, 804.84]]",actual,2.7773,0.001913,0.024419,0.00033148,50.0,
G0100,244,43,66,14.71,False,,provisional,3.2362,0.002229,0.028454,0.00038625,50.0,
G0101,245,101,66,23.57,False,,provisional,5.1854,0.003571,0.045592,0.0006189,50.0,
G0102,246,21,66,9.72,False,,provisional,2.1384,0.001473,0.018802,0.00025523,50.0,
G0103,247,181,66,8.69,False,,provisional,1.9118,0.001317,0.016809,0.00022818,50.0,
B0104,184,230,66,55.249,False,,provisional,12.1548,0.008371,0.106871,0.00145073,50.0,
B0105,95,244,66,58.942,False,,provisional,12.9672,0.008931,0.114014,0.0015477,50.0,
B0106,63,207,66,48.366,False,,provisional,10.6405,0.007328,0.093556,0.00126999,50.0,
B0107,69,143,66,43.899,False,,provisional,9.6578,0.006651,0.084916,0.0011527,50.0,
B0108,109,195,66,58.081,False,,provisional,12.7778,0.0088,0.112349,0.00152509,50.0,
B0109,180,145,66,52.463,False,,provisional,11.5419,0.007949,0.101481,0.00137757,50.0,
B0110,54,196,66,43.708,False,,provisional,9.6158,0.006622,0.084546,0.00114768,50.0,
B0111,10,13,66,44.162,False,,provisional,9.7156,0.006691,0.085424,0.0011596,50.0,
B0112,12,16,66,56.668,False,,provisional,12.467,0.008586,0.109615,0.00148799,50.0,
B0113,88,89,66,38.151,False,,provisional,8.3932,0.00578,0.073797,0.00100177,50.0,
B0114,118,115,66,11.885,False,,bridge,2.6147,0.001801,0.02299,0.00031208,50.0,
B0115,147,150,66,13.168,False,,bridge,2.897,0.001995,0.025471,0.00034576,50.0,
B0116,80,159,66,49.025,False,,provisional,10.7855,0.007428,0.094831,0.0012873,50.0,
B0117,158,61,66,34.64,False,,provisional,7.6208,0.005248,0.067006,0.00090958,50.0,
B0118,194,190,66,48.77,False,,provisional,10.7294,0.007389,0.094338,0.0012806,50.0,
B0119,47,100,66,24.691,False,,provisional,5.432,0.003741,0.047761,0.00064834,50.0,
B0120,85,167,66,34.044,False,,provisional,7.4897,0.005158,0.065853,0.00089393,50.0,
B0121,72,169,66,53.424,False,,provisional,11.7533,0.008095,0.10334,0.00140281,50.0,
B0122,168,160,66,51.314,False,,provisional,11.2891,0.007775,0.099259,0.0013474,50.0,
B0123,161,71,66,29.555,False,,provisional,6.5021,0.004478,0.05717,0.00077605,50.0,
B0124,192,187,66,26.657,False,,provisional,5.8645,0.004039,0.051564,0.00069996,50.0,
B0125,142,173,66,17.006,False,,bridge,3.7413,0.002577,0.032895,0.00044654,50.0,
B0126,234,175,66,55.69,False,,provisional,12.2518,0.008438,0.107724,0.00146231,50.0,
B0127,66,183,66,24.273,False,,provisional,5.3401,0.003678,0.046952,0.00063736,50.0,
B0128,221,188,66,41.291,False,,provisional,9.084,0.006256,0.079871,0.00108422,50.0,
B0129,41,197,66,26.887,False,,provisional,5.9151,0.004074,0.052009,0.000706,50.0,
B0130,139,209,66,48.23,False,,provisional,10.6106,0.007308,0.093293,0.00126642,50.0,
B0131,208,200,66,46.24,False,,provisional,10.1728,0.007006,0.089444,0.00121417,50.0,
B0132,199,193,66,43.317,False,,provisional,9.5297,0.006563,0.08379,0.00113742,50.0,
B0133,20,7,66,33.946,False,,provisional,7.4681,0.005143,0.065663,0.00089135,50.0,
B0134,8,201,66,15.652,False,,bridge,3.4434,0.002372,0.030276,0.00041099,50.0,
B0135,202,24,66,53.077,False,,provisional,11.6769,0.008042,0.102669,0.00139369,50.0,
B0136,23,154,66,57.572,False,,provisional,12.6658,0.008723,0.111364,0.00151172,50.0,
B0137,238,214,66,35.387,False,,provisional,7.7851,0.005362,0.068451,0.00092919,50.0,
B0138,232,225,66,52.441,False,,provisional,11.537,0.007946,0.101439,0.00137699,50.0,
B0139,242,235,66,47.825,False,,provisional,10.5215,0.007246,0.09251,0.00125579,50.0,
B0140,15,0,66,23.229,False,,provisional,5.1104,0.00352,0.044933,0.00060995,50.0,
B0141,0,37,66,56.926,False,,provisional,12.5237,0.008625,0.110114,0.00149476,50.0,
B0142,182,29,66,46.455,False,,provisional,10.2201,0.007039,0.08986,0.00121981,50.0,
B0143,114,113,66,20.971,False,,bridge,4.6136,0.003177,0.040565,0.00055066,50.0,
B0144,236,119,66,39.583,False,,provisional,8.7083,0.005997,0.076567,0.00103937,50.0,
B0145,119,121,66,36.8,False,,provisional,8.096,0.005576,0.071184,0.00096629,50.0,
B0146,247,128,66,39.36,False,,provisional,8.6592,0.005964,0.076136,0.00103351,50.0,
B0147,129,130,66,25.641,False,,provisional,5.641,0.003885,0.049598,0.00067328,50.0,
B0148,130,131,66,33.679,False,,provisional,7.4094,0.005103,0.065147,0.00088434,50.0,
B0149,203,132,66,57.381,False,,provisional,12.6238,0.008694,0.110995,0.00150671,50.0,
B0150,132,137,66,28.067,False,,provisional,6.1747,0.004253,0.054291,0.00073698,50.0,
B0151,246,144,66,52.549,False,,provisional,11.5608,0.007962,0.101648,0.00137983,50.0,
B0152,144,146,66,17.64,False,,bridge,3.8808,0.002673,0.034122,0.00046319,50.0,
B0153,245,157,66,13.724,False,,bridge,3.0193,0.002079,0.026547,0.00036036,50.0,
B0154,106,164,66,12.361,False,,bridge,2.7194,0.001873,0.02391,0.00032457,50.0,
B0155,164,165,66,18.346,False,,bridge,4.0361,0.00278,0.035487,0.00048173,50.0,
B0156,113,177,66,35.164,False,,provisional,7.7361,0.005328,0.068019,0.00092334,50.0,
B0157,177,178,66,53.204,False,,provisional,11.7049,0.008061,0.102915,0.00139703,50.0,
B0158,178,179,66,22.199,False,,provisional,4.8838,0.003363,0.04294,0.0005829,50.0,
B0159,29,210,66,28.175,False,,provisional,6.1985,0.004269,0.0545,0.00073982,50.0,
B0160,224,231,66,15.593,False,,bridge,3.4305,0.002363,0.030162,0.00040944,50.0,
B0161,220,237,66,26.829,False,,provisional,5.9024,0.004065,0.051897,0.00070448,50.0,
B0162,215,240,66,41.721,False,,provisional,9.1786,0.006321,0.080703,0.00109551,50.0,
I0163,176,219,66,101.06,False,,inset_provisional,22.2332,0.015312,0.195485,0.00265363,50.0,
I0164,226,103,66,85.624,False,,inset_provisional,18.8373,0.012973,0.165626,0.00224831,50.0,
I0165,165,125,66,75.552,False,,inset_provisional,16.6214,0.011447,0.146144,0.00198384,50.0,
I0166,102,155,66,61.489,False,,inset_provisional,13.5276,0.009317,0.118941,0.00161458,50.0,
I0167,149,172,66,66.717,False,,inset_provisional,14.6777,0.010109,0.129054,0.00175185,50.0,
I0168,116,185,66,72.858,False,,inset_provisional,16.0288,0.011039,0.140932,0.0019131,50.0,
I0169,156,206,66,24.761,False,,inset_provisional,5.4474,0.003752,0.047896,0.00065017,50.0,
I0170,104,14,66,52.716,False,,inset_provisional,11.5975,0.007987,0.101971,0.00138422,50.0,
I0171,228,122,66,83.714,False,,inset_provisional,18.4171,0.012684,0.161932,0.00219816,50.0,
I0172,124,243,66,76.435,False,,inset_provisional,16.8157,0.011581,0.147852,0.00200703,50.0,
XFRM9000,248,104,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9001,249,41,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9002,250,135,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9003,251,79,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9004,252,2,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9005,253,40,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9006,254,84,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
