bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
232,493.8,392.64,1,substation_or_sw,開閉所,川根,False,,38.1124193209927,139.15032334608145,PQ,0.0,0.0,0.0,0.0,1.0
233,507.96,381.84,3,generator,発電所,(370603),False,,38.1378966668897,139.18714747899168,PQ,0.0,0.0,5.0,2.4216,1.0
234,504.84,393.6,1,substation_or_sw,変電所,川根,False,,38.11765509683513,139.17519820124048,PQ,4.0,1.9373,0.0,0.0,1.0
235,494.28,372.12,1,substation_or_sw,変電所,川根,False,,38.14471141499477,139.1598122610484,PQ,4.0,1.9373,0.0,0.0,1.0
236,525.72,428.28,1,junction,,亀田,False,,38.07630811832799,139.20880636360152,PQ,0.0,0.0,0.0,0.0,1.0
237,584.94,304.26,0,substation_or_sw,開閉所,新崎,False,,38.30582351044744,139.39505390943614,PQ,0.0,0.0,0.0,0.0,1.0
238,596.28,302.34,0,substation_or_sw,変電所,新崎,False,,38.315733382022444,139.4217929689235,PQ,4.0,1.9373,0.0,0.0,1.0
239,490.92,304.8,0,generator,発電所,(370705),False,,38.24764266029128,139.17964836742001,PQ,0.0,0.0,5.0,2.4216,1.0
240,101.04,1007.581,2,substation_or_sw,1次変電所,田海,False,,36.91393863998867,137.99996811321427,PQ,0.0,0.0,0.0,0.0,1.0
241,70.56,1022.521,1,substation_or_sw,開閉所,親不知,False,,36.872052414964415,137.9240994067722,PQ,0.0,0.0,0.0,0.0,1.0
242,164.88,1005.001,1,generator,発電所,(371716),False,,36.956895226973195,138.14713444040845,PQ,0.0,0.0,5.0,2.4216,1.0
243,508.8,846.8,3,generator,発電所,(371509,False,,37.41333956873039,138.9989545379257,PQ,0.0,0.0,5.0,2.4216,1.0
244,521.78,850.56,2,generator,発電所,(371509,False,,37.41539208252606,139.02712461547597,PQ,0.0,0.0,5.0,2.4216,1.0
245,513.48,824.88,1,generator,発電所,(371507),False,,37.45037625480472,139.0186284850212,PQ,0.0,0.0,5.0,2.4216,1.0
246,583.26,684.84,2,generator,発電所,(370605),False,,37.71131369610508,139.23559518193036,PQ,0.0,0.0,5.0,2.4216,1.0
247,580.2,705.36,1,generator,発電所,(370604),False,,37.67744817086392,139.22020138886353,PQ,0.0,0.0,5.0,2.4216,1.0
248,684.36,307.68,2,junction,,勝木,False,,38.36112227318728,139.62119931156892,PQ,0.0,0.0,0.0,0.0,1.0
249,678.9,279.6,2,substation_or_sw,開閉所,勝木,False,,38.40158105505287,139.62018444994536,PQ,0.0,0.0,0.0,0.0,1.0
250,678.36,367.2,2,junction,,村上,False,,38.26464626612787,139.58313016460542,PQ,0.0,0.0,0.0,0.0,1.0
251,696.12,224.64,1,junction,,,True,E/N,38.49778868896251,139.6820684320627,PQ,0.0,0.0,0.0,0.0,1.0
252,467.76,1030.081,1,generator,発電所,(371601),False,,37.102498404080436,138.83008481334716,PQ,0.0,0.0,5.0,2.4216,1.0
253,484.64,1016.401,1,generator,発電所,(371504)(371506),False,,37.13412569981801,138.8743118346949,PQ,0.0,0.0,5.0,2.4216,1.0
254,543.12,843.48,1,substation_or_sw,開閉所,(371507),False,,37.43944714814129,139.0788606491989,PQ,0.0,0.0,0.0,0.0,1.0
255,552.96,835.44,1,generator,発電所,(371512),False,,37.45798590366215,139.10466902003955,PQ,0.0,0.0,5.0,2.4216,1.0
256,192.96,1096.441,1,generator,発電所,(371702),False,,36.8314263625592,138.1740129843589,PQ,0.0,0.0,5.0,2.4216,1.0
257,434.82,1117.441,0,substation_or_sw,開閉所,浅貝,False,,36.94617850765735,138.7189743774421,PQ,0.0,0.0,0.0,0.0,1.0
258,90.54,1031.401,0,substation_or_sw,開閉所,(371706),False,,36.870389681825095,137.9661969770227,PQ,0.0,0.0,0.0,0.0,1.0
259,498.36,865.08,1,junction,,(371509,False,,37.37846640612609,138.96758595083497,PQ,0.0,0.0,0.0,0.0,1.0
260,510.24,868.56,1,generator,発電所,(371510),False,,37.38028471562154,138.99335293267387,PQ,0.0,0.0,5.0,2.4216,1.0
261,551.64,854.04,1,generator,発電所,(371511),False,,37.42817562212961,139.09404264701868,PQ,0.0,0.0,5.0,2.4216,1.0
262,79.44,550.16,3,substation_or_sw,開閉所,佐渡,False,,37.61407861441677,138.13756479527237,PQ,0.0,0.0,0.0,0.0,1.0
263,72.84,610.44,1,substation_or_sw,開閉所,羽茂,False,,37.516051531537606,138.09781166776992,PQ,0.0,0.0,0.0,0.0,1.0
264,111.44,494.84,3,generator,発電所,両津,False,,37.71986132813884,138.2334231461042,PQ,0.0,0.0,5.0,2.4216,1.0
265,109.2,474.48,1,generator,発電所,高千,False,,37.75024510321145,138.23662134152963,PQ,0.0,0.0,5.0,2.4216,1.0
266,94.02,539.52,2,substation_or_sw,開閉所,金沢,False,,37.63956259258227,138.1752847657084,PQ,0.0,0.0,0.0,0.0,1.0
267,58.6,528.6,3,substation_or_sw,開閉所,相川,False,,37.63499035575314,138.0986836020283,PQ,0.0,0.0,0.0,0.0,1.0
268,72.36,481.2,1,substation_or_sw,開閉所,高千,False,,37.71729864534675,138.14955746378305,PQ,0.0,0.0,0.0,0.0,1.0
269,107.52,505.44,1,substation_or_sw,開閉所,両津,False,,37.700940803258476,138.22011720572286,PQ,0.0,0.0,0.0,0.0,1.0
270,90.48,560.64,1,junction,,佐渡,False,,37.60446868207035,138.15854705929542,PQ,0.0,0.0,0.0,0.0,1.0
271,104.04,558.36,1,generator,発電所,佐渡,False,,37.616293828665924,138.19051425922805,PQ,0.0,0.0,5.0,2.4216,1.0
272,55.8,550.32,1,junction,,相川,False,,37.599412085595134,138.0833942114481,PQ,0.0,0.0,0.0,0.0,1.0
273,494.03,520.38,0,substation_or_sw,開閉所,寄居浜,False,,37.913358877609824,139.09861870039316,PQ,0.0,0.0,0.0,0.0,1.0
274,232.37,887.1,0,substation_or_sw,開閉所,柿崎,False,,37.181912026929865,138.3498076670065,PQ,0.0,0.0,0.0,0.0,1.0
275,127.08,1011.121,3,substation_or_sw,変電所,糸魚川,False,,36.92429896019931,138.05811873009182,PQ,4.0,1.9373,0.0,0.0,1.0
276,130.86,1020.781,1,substation_or_sw,変電所,糸魚川,False,,36.911540192494776,138.06282022799857,PQ,4.0,1.9373,0.0,0.0,1.0
277,419.569,898.748,3,junction,,東小千谷,False,,37.27791249985986,138.7734896476589,PQ,0.0,0.0,0.0,0.0,1.0
278,407.46,904.98,1,substation_or_sw,変電所,魚沼,False,,37.26080941566587,138.7432274534951,PQ,4.0,1.9373,0.0,0.0,1.0
279,399.35,640.74,0,substation_or_sw,開閉所,岩室,False,,37.66792544246134,138.83270993275391,PQ,0.0,0.0,0.0,0.0,1.0
280,249.3,1027.921,1,generator,発電所,,False,,36.97263738265472,138.33097588625512,PQ,0.0,0.0,5.0,2.4216,1.0
281,224.1,1089.541,1,generator,発電所,,False,,36.86117733129146,138.24810480059938,PQ,0.0,0.0,5.0,2.4216,1.0
282,487.44,1013.101,1,generator,発電所,,False,,37.14097939593834,138.88206955208963,PQ,0.0,0.0,5.0,2.4216,1.0
283,261.3,1008.661,1,generator,発電所,,False,,37.00999015695381,138.3663155726661,PQ,0.0,0.0,5.0,2.4216,1.0
284,554.94,524.58,1,generator,発電所,,False,,37.94395569456579,139.23630685560528,PQ,0.0,0.0,5.0,2.4216,1.0
285,680.94,512.76,1,generator,発電所,,False,,38.0392300666979,139.5295176513441,PQ,0.0,0.0,5.0,2.4216,1.0
286,588.6,505.62,1,generator,発電所,,False,,37.994050146049695,139.32109738781892,PQ,0.0,0.0,5.0,2.4216,1.0
