line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,is_transformer
382C,229,230,33,12.33,False,"[[574.8, 808.56], [576.72, 796.38]]",actual,2.3427,0.012198,0.083898,7.654e-05,20.0,
312E,232,233,66,23.095,False,"[[662.926, 259.443], [685.68, 263.4]]",actual,4.388,0.003022,0.038582,0.00052373,50.0,
L0084,234,235,33,21.894,False,"[[237.96, 297.72], [237.96, 297.72], [223.92, 314.52]]",actual,4.1599,0.021659,0.148976,0.0001359,20.0,
321B,234,236,33,12.908,False,"[[237.96, 297.72], [234.9, 285.18]]",actual,2.4525,0.012769,0.087831,8.012e-05,20.0,
G0085,237,125,66,4.57,False,,provisional,0.8683,0.000598,0.007635,0.00010364,50.0,
G0086,238,181,66,6.03,False,,provisional,1.1457,0.000789,0.010074,0.00013674,50.0,
G0087,239,8,66,8.38,False,,provisional,1.5922,0.001097,0.013999,0.00019004,50.0,
G0088,240,128,66,6.5,False,,provisional,1.235,0.000851,0.010859,0.0001474,50.0,
B0089,10,226,66,45.46,False,,provisional,8.6374,0.005949,0.075944,0.00103091,50.0,
B0090,34,239,66,28.764,False,,provisional,5.4652,0.003764,0.048052,0.00065229,50.0,
B0091,173,67,66,21.747,False,,bridge,4.1319,0.002846,0.03633,0.00049316,50.0,
B0092,19,102,66,46.499,False,,provisional,8.8348,0.006085,0.07768,0.00105447,50.0,
B0093,202,238,66,37.093,False,,provisional,7.0477,0.004854,0.061966,0.00084117,50.0,
B0094,95,223,66,58.983,False,,provisional,11.2068,0.007718,0.098535,0.00133758,50.0,
B0095,204,78,66,33.956,False,,provisional,6.4516,0.004443,0.056726,0.00077003,50.0,
B0096,176,109,66,20.945,False,,bridge,3.9796,0.002741,0.03499,0.00047498,50.0,
B0097,213,27,66,49.325,False,,provisional,9.3718,0.006454,0.082401,0.00111856,50.0,
B0098,126,129,66,32.819,False,,provisional,6.2356,0.004294,0.054826,0.00074425,50.0,
B0099,162,196,66,40.18,False,,provisional,7.6342,0.005258,0.067123,0.00091118,50.0,
B0100,153,150,66,37.846,False,,provisional,7.1907,0.004952,0.063224,0.00085825,50.0,
B0101,208,64,66,43.583,False,,provisional,8.2808,0.005703,0.072808,0.00098835,50.0,
B0102,104,222,66,28.956,False,,provisional,5.5016,0.003789,0.048373,0.00065664,50.0,
B0103,40,119,66,35.808,False,,provisional,6.8035,0.004686,0.05982,0.00081203,50.0,
B0104,160,121,66,17.769,False,,bridge,3.3761,0.002325,0.029684,0.00040295,50.0,
B0105,156,124,66,18.905,False,,bridge,3.592,0.002474,0.031582,0.00042872,50.0,
B0106,131,127,66,32.584,False,,provisional,6.191,0.004264,0.054434,0.00073892,50.0,
B0107,120,154,66,47.967,False,,provisional,9.1137,0.006277,0.080132,0.00108776,50.0,
B0108,136,37,66,15.316,False,,bridge,2.91,0.002004,0.025586,0.00034733,50.0,
B0109,75,42,66,48.724,False,,provisional,9.2576,0.006376,0.081397,0.00110493,50.0,
B0110,189,43,66,10.683,False,,bridge,2.0298,0.001398,0.017847,0.00024226,50.0,
B0111,164,45,66,26.186,False,,provisional,4.9753,0.003427,0.043746,0.00059383,50.0,
B0112,49,51,66,56.095,False,,provisional,10.658,0.00734,0.093711,0.00127209,50.0,
B0113,50,53,66,43.579,False,,provisional,8.28,0.005702,0.072802,0.00098826,50.0,
B0114,228,54,66,25.029,False,,provisional,4.7555,0.003275,0.041813,0.00056759,50.0,
B0115,166,86,66,46.392,False,,provisional,8.8145,0.006071,0.077501,0.00105205,50.0,
B0116,41,70,66,50.126,False,,provisional,9.5239,0.006559,0.083739,0.00113672,50.0,
B0117,195,82,66,38.795,False,,provisional,7.3711,0.005076,0.06481,0.00087977,50.0,
B0118,38,84,66,57.24,False,,provisional,10.8756,0.00749,0.095623,0.00129805,50.0,
B0119,201,90,66,42.397,False,,provisional,8.0554,0.005548,0.070827,0.00096145,50.0,
B0120,36,99,66,10.944,False,,bridge,2.0794,0.001432,0.018283,0.00024818,50.0,
B0121,183,106,66,17.19,False,,bridge,3.2661,0.002249,0.028717,0.00038982,50.0,
B0122,144,133,66,43.849,False,,provisional,8.3313,0.005738,0.073253,0.00099438,50.0,
B0123,240,135,66,47.606,False,,provisional,9.0451,0.006229,0.079529,0.00107958,50.0,
B0124,141,138,66,37.974,False,,provisional,7.2151,0.004969,0.063438,0.00086115,50.0,
B0125,149,140,66,29.347,False,,provisional,5.5759,0.00384,0.049026,0.00066551,50.0,
B0126,137,145,66,42.504,False,,provisional,8.0758,0.005562,0.071006,0.00096388,50.0,
B0127,139,151,66,57.683,False,,provisional,10.9598,0.007548,0.096363,0.0013081,50.0,
B0128,170,157,66,26.123,False,,provisional,4.9634,0.003418,0.04364,0.0005924,50.0,
B0129,158,87,66,59.862,False,,provisional,11.3738,0.007833,0.100004,0.00135751,50.0,
B0130,113,171,66,42.993,False,,provisional,8.1687,0.005626,0.071823,0.00097497,50.0,
B0131,169,175,66,51.476,False,,provisional,9.7804,0.006736,0.085994,0.00116734,50.0,
B0132,161,177,66,20.076,False,,bridge,3.8144,0.002627,0.033538,0.00045527,50.0,
B0133,61,179,66,21.323,False,,bridge,4.0514,0.00279,0.035622,0.00048355,50.0,
B0134,71,186,66,36.713,False,,provisional,6.9755,0.004804,0.061332,0.00083255,50.0,
B0135,205,191,66,23.225,False,,provisional,4.4127,0.003039,0.038799,0.00052668,50.0,
B0136,59,200,66,30.082,False,,provisional,5.7156,0.003936,0.050254,0.00068218,50.0,
B0137,44,207,66,16.377,False,,bridge,3.1116,0.002143,0.027359,0.00037139,50.0,
B0138,85,217,66,41.141,False,,provisional,7.8168,0.005383,0.068729,0.00093297,50.0,
B0139,237,224,66,16.177,False,,bridge,3.0736,0.002117,0.027025,0.00036685,50.0,
B0140,194,101,66,50.82,False,,provisional,9.6558,0.00665,0.084898,0.00115246,50.0,
B0141,89,123,66,11.785,False,,bridge,2.2391,0.001542,0.019688,0.00026725,50.0,
B0142,178,221,66,55.794,False,,provisional,10.6009,0.007301,0.093208,0.00126526,50.0,
B0143,218,231,66,57.624,False,,provisional,10.9486,0.00754,0.096265,0.00130676,50.0,
B0144,231,220,66,27.802,False,,provisional,5.2824,0.003638,0.046445,0.00063048,50.0,
I0145,117,115,66,62.433,False,,inset_provisional,11.8623,0.00817,0.104299,0.00141581,50.0,
I0146,83,168,66,69.874,False,,inset_provisional,13.2761,0.009143,0.116729,0.00158456,50.0,
I0147,46,185,66,79.036,False,,inset_provisional,15.0168,0.010342,0.132035,0.00179233,50.0,
XFRM9000,241,0,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9001,242,74,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9002,243,112,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9003,244,7,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9004,245,20,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9005,246,56,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9006,247,103,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9007,248,12,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9008,249,107,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9009,250,188,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
