bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
103,546.64,802.72,3,substation_or_sw,1次変電所,羽後増田,False,,39.18004531204219,140.52599307363067,PQ,0.0,0.0,0.0,0.0,1.0
104,294.48,631.32,1,substation_or_sw,変電所,牛島,False,,39.52291128545577,140.09701678970885,PQ,4.0,1.9373,0.0,0.0,1.0
105,525.12,822.84,1,substation_or_sw,1次変電所,羽後増田,False,,39.14723059818138,140.48840255709442,PQ,0.0,0.0,0.0,0.0,1.0
106,515.16,817.44,1,substation_or_sw,変電所,羽後,False,,39.15832575670994,140.4714198758293,PQ,4.0,1.9373,0.0,0.0,1.0
107,168.84,428.16,3,substation_or_sw,1次変電所,船川,False,,39.90411915104208,139.88660022893728,PQ,0.0,0.0,0.0,0.0,1.0
108,305.44,521.92,3,generator,発電所,土崎,False,,39.7167575677452,140.11895940673347,PQ,0.0,0.0,5.0,2.4216,1.0
109,259.56,511.92,1,generator,発電所,,False,,39.741293376600076,140.04031019727196,PQ,0.0,0.0,5.0,2.4216,1.0
110,277.14,576.84,2,substation_or_sw,開閉所,大川反,False,,39.62275950523317,140.0687226365671,PQ,0.0,0.0,0.0,0.0,1.0
111,359.52,642.96,1,junction,,川添,True,unknown,39.49265973824214,140.2085823534097,PQ,0.0,0.0,0.0,0.0,1.0
112,345.72,645.48,2,substation_or_sw,1次変電所,川添,False,,39.490164396780955,140.18476988740747,PQ,0.0,0.0,0.0,0.0,1.0
113,490.8,664.56,1,substation_or_sw,開閉所,刈和野,False,,39.434983430801786,140.4338253543911,PQ,0.0,0.0,0.0,0.0,1.0
114,543.96,661.02,2,substation_or_sw,開閉所,大仙,False,,39.43357790046258,140.525381074307,PQ,0.0,0.0,0.0,0.0,1.0
115,567.36,625.56,1,junction,,(330805),False,,39.49352371777857,140.5666388005663,PQ,0.0,0.0,0.0,0.0,1.0
116,554.16,622.08,1,substation_or_sw,開閉所,角館,False,,39.50165995896937,140.54402788169014,PQ,0.0,0.0,0.0,0.0,1.0
117,593.88,682.08,1,substation_or_sw,開閉所,千畑,False,,39.388696295786495,140.61066854838995,PQ,0.0,0.0,0.0,0.0,1.0
118,541.92,704.1,2,junction,,大曲,False,,39.35691336244673,140.52065580585645,PQ,0.0,0.0,0.0,0.0,1.0
119,511.2,702.72,1,substation_or_sw,変電所,大曲,False,,39.36384547999449,140.46784442973603,PQ,4.0,1.9373,0.0,0.0,1.0
120,313.08,736.8,1,junction,,(330605),False,,39.331769848456354,140.12603945976437,PQ,0.0,0.0,0.0,0.0,1.0
121,194.88,805.08,1,substation_or_sw,変電所,(330620),False,,39.22697628881376,139.92076280454302,PQ,4.0,1.9373,0.0,0.0,1.0
122,231.12,812.82,2,junction,,由利,False,,39.20787959123806,139.98289124904935,PQ,0.0,0.0,0.0,0.0,1.0
123,216.36,407.58,0,generator,発電所,(330311）,False,,39.93397515691424,139.968933813444,PQ,0.0,0.0,5.0,2.4216,1.0
124,269.64,643.32,1,generator,発電所,新屋,False,,39.505085453019575,140.05394372386036,PQ,0.0,0.0,5.0,2.4216,1.0
125,299.88,643.32,1,generator,発電所,羽川,False,,39.50068845869126,140.10596825605467,PQ,0.0,0.0,5.0,2.4216,1.0
126,148.92,521.88,1,substation_or_sw,変電所,(330401),False,,39.73958754351598,139.84968541052703,PQ,4.0,1.9373,0.0,0.0,1.0
127,173.76,575.52,1,junction,,(330402),False,,39.64014943479601,139.89090617744745,PQ,0.0,0.0,0.0,0.0,1.0
128,151.6,482.72,1,generator,発電所,(330404),False,,39.809156058043556,139.85540110857298,PQ,0.0,0.0,5.0,2.4216,1.0
129,128.04,547.2,1,substation_or_sw,変電所,(330402),False,,39.69739012358494,139.8130492031927,PQ,4.0,1.9373,0.0,0.0,1.0
130,163.04,547.52,3,substation_or_sw,開閉所,(330401),False,,39.69172933913352,139.87325375202295,PQ,0.0,0.0,0.0,0.0,1.0
131,175.8,543.0,1,generator,発電所,(330401),False,,39.69794884151068,139.8953334526518,PQ,0.0,0.0,5.0,2.4216,1.0
132,183.6,552.84,1,substation_or_sw,変電所,(330401),False,,39.679235823799395,139.9084748032882,PQ,4.0,1.9373,0.0,0.0,1.0
133,165.72,567.72,1,substation_or_sw,開閉所,(330402),False,,39.65525294892267,139.8772943668213,PQ,0.0,0.0,0.0,0.0,1.0
134,119.52,513.96,1,generator,発電所,(330408),False,,39.75801124758884,139.79932949916164,PQ,0.0,0.0,5.0,2.4216,1.0
135,136.68,521.04,1,junction,,(330408),False,,39.742867914759955,139.82865156578993,PQ,0.0,0.0,0.0,0.0,1.0
136,403.56,614.64,1,generator,発電所,(330506),False,,39.53684903116765,140.28514740328728,PQ,0.0,0.0,5.0,2.4216,1.0
137,150.6,618.72,1,substation_or_sw,変電所,牛島,False,,39.56634143696184,139.8498429287965,PQ,4.0,1.9373,0.0,0.0,1.0
138,133.44,624.24,1,junction,,牛島,False,,39.55897523812455,139.8201653020449,PQ,0.0,0.0,0.0,0.0,1.0
139,106.2,639.12,1,substation_or_sw,変電所,新屋,False,,39.53635333768279,139.77288203418456,PQ,4.0,1.9373,0.0,0.0,1.0
140,209.28,652.92,1,junction,,,False,,39.49671187392132,139.94983020307697,PQ,0.0,0.0,0.0,0.0,1.0
141,151.8,657.48,1,junction,,牛島,False,,39.49692334612493,139.85081362369473,PQ,0.0,0.0,0.0,0.0,1.0
142,155.34,681.0,2,substation_or_sw,変電所,(330406),False,,39.454390826170744,139.8562400848762,PQ,4.0,1.9373,0.0,0.0,1.0
143,127.4,610.88,3,junction,,牛島,False,,39.58372072321342,139.81015116531674,PQ,0.0,0.0,0.0,0.0,1.0
144,146.64,607.2,1,substation_or_sw,変電所,牛島,False,,39.58749737707581,139.84335527597904,PQ,4.0,1.9373,0.0,0.0,1.0
145,192.36,626.64,1,junction,,牛島,False,,39.546120548699236,139.92146283546353,PQ,0.0,0.0,0.0,0.0,1.0
146,192.84,636.96,1,substation_or_sw,変電所,牛島,False,,39.52761437682141,139.9219974010164,PQ,4.0,1.9373,0.0,0.0,1.0
147,136.32,672.24,2,substation_or_sw,変電所,(330407),False,,39.47280587993643,139.8237655046413,PQ,4.0,1.9373,0.0,0.0,1.0
148,156.463,635.743,3,substation_or_sw,開閉所,牛島,False,,39.53507784582841,139.8594491904468,PQ,0.0,0.0,0.0,0.0,1.0
149,203.64,624.12,1,junction,,牛島,False,,39.548982306354446,139.94093992378288,PQ,0.0,0.0,0.0,0.0,1.0
150,125.52,697.8,1,generator,発電所,(330407),False,,39.42871404224516,139.80446403546463,PQ,0.0,0.0,5.0,2.4216,1.0
151,114.24,696.24,1,generator,発電所,(330405),False,,39.433141085319946,139.78510208089946,PQ,0.0,0.0,5.0,2.4216,1.0
152,138.6,696.24,1,generator,発電所,(330406),False,,39.42959906211102,139.82701073183378,PQ,0.0,0.0,5.0,2.4216,1.0
153,105.0,666.0,1,substation_or_sw,開閉所,新屋,False,,39.488507487363535,139.77005904035826,PQ,0.0,0.0,0.0,0.0,1.0
154,326.4,690.72,1,junction,,(330501),False,,39.412153650095654,140.15025536168187,PQ,0.0,0.0,0.0,0.0,1.0
155,268.59,684.63,2,generator,発電所,(330503),False,,39.431439019042514,140.0509715872311,PQ,0.0,0.0,5.0,2.4216,1.0
156,276.12,625.56,1,substation_or_sw,開閉所,新屋,False,,39.53587096077393,140.06559300836153,PQ,0.0,0.0,0.0,0.0,1.0
157,254.52,432.6,1,junction,,(330304),False,,39.883729070239,140.03387777753963,PQ,0.0,0.0,0.0,0.0,1.0
158,248.4,441.84,1,generator,発電所,(330304),False,,39.86811194825025,140.02308825907653,PQ,0.0,0.0,5.0,2.4216,1.0
