line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,is_transformer
L0143,179,180,66,44.101,False,"[[263.16, 920.88], [257.04, 916.8], [249.36, 916.92], [243.96, 921.48], [243.613, 921.341], [243.055, 921.112], [242.31, 920.802], [241.402, 920.421], [240.352, 919.98], [239.186, 919.488], [237.927, 918.957], [236.597, 918.395], [235.22, 917.812], [233.82, 917.22], [232.42, 916.628], [231.043, 916.045], [229.713, 915.483], [228.454, 914.952], [227.287, 914.46], [226.238, 914.019], [225.33, 913.638], [224.585, 913.328], [224.027, 913.099], [223.68, 912.96]]",actual,4.4101,0.003037,0.038776,0.00052636,50.0,
432E,184,185,66,11.283,False,"[[168.6, 963.481], [178.92, 968.041]]",actual,1.1283,0.000777,0.009921,0.00013467,50.0,
432P,188,193,66,25.724,False,"[[112.56, 989.161], [101.04, 999.121], [105.0, 1008.841]]",actual,2.5724,0.001772,0.022618,0.00030703,50.0,
482L,190,191,66,10.393,False,"[[450.84, 580.2], [444.72, 588.6]]",actual,1.0393,0.000716,0.009138,0.00012405,50.0,
L0144,197,198,66,11.17,False,"[[366.6, 539.16], [377.76, 539.64]]",actual,1.117,0.000769,0.009821,0.00013332,50.0,
L0145,203,204,66,19.193,False,"[[331.8, 795.0], [325.8, 802.8], [330.96, 810.6]]",actual,1.9193,0.001322,0.016875,0.00022908,50.0,
L0146,203,215,66,10.833,False,"[[318.96, 794.04], [329.76, 793.2]]",actual,1.0833,0.000746,0.009525,0.0001293,50.0,
L0147,204,207,66,20.868,False,"[[321.6, 824.04], [321.6, 818.76], [330.48, 819.48], [336.84, 817.44]]",actual,2.0868,0.001437,0.018348,0.00024907,50.0,
L0148,204,224,66,13.35,False,"[[336.84, 817.92], [338.64, 825.24], [338.721, 825.451], [338.786, 825.686], [338.837, 825.943], [338.874, 826.219], [338.901, 826.511], [338.918, 826.817], [338.927, 827.133], [338.93, 827.458], [338.929, 827.787], [338.925, 828.12], [338.92, 828.453], [338.916, 828.782], [338.915, 829.107], [338.918, 829.423], [338.927, 829.729], [338.943, 830.021], [338.969, 830.297], [339.006, 830.554], [339.056, 830.789], [339.12, 831.0]]",actual,1.335,0.000919,0.011738,0.00015934,50.0,
L0149,205,210,66,33.953,False,"[[442.44, 711.96], [441.48, 720.6], [426.36, 721.92], [426.12, 732.0]]",actual,3.3953,0.002338,0.029853,0.00040524,50.0,
421A,207,330,66,34.714,False,"[[291.732, 815.678], [317.64, 818.28], [317.748, 818.617], [317.856, 818.979], [317.964, 819.362], [318.072, 819.764], [318.18, 820.183], [318.288, 820.616], [318.396, 821.06], [318.504, 821.513], [318.612, 821.972], [318.72, 822.435], [318.828, 822.899], [318.936, 823.36], [319.044, 823.818], [319.152, 824.268], [319.26, 824.709], [319.368, 825.138], [319.476, 825.552], [319.584, 825.949], [319.692, 826.326], [319.8, 826.68]]",actual,3.4714,0.002391,0.030522,0.00041433,50.0,
L0150,208,210,66,30.12,False,"[[438.84, 681.0], [438.84, 695.04], [440.76, 695.04], [440.76, 709.2]]",actual,3.012,0.002074,0.026483,0.0003595,50.0,
L0151,208,210,66,29.171,False,"[[433.08, 686.64], [433.08, 697.44], [436.08, 697.44], [437.28, 706.68], [441.12, 711.36]]",actual,2.9171,0.002009,0.025649,0.00034817,50.0,
L0152,209,210,66,47.052,False,"[[457.32, 665.64], [446.64, 675.0], [442.92, 707.64]]",actual,4.7052,0.00324,0.04137,0.00056159,50.0,
L0153,210,220,66,22.116,False,"[[441.12, 710.4], [449.04, 713.52], [449.064, 713.664], [449.1, 713.808], [449.145, 713.952], [449.199, 714.096], [449.261, 714.24], [449.329, 714.384], [449.403, 714.528], [449.48, 714.672], [449.559, 714.816], [449.64, 714.96], [449.721, 715.104], [449.8, 715.248], [449.877, 715.392], [449.951, 715.536], [450.019, 715.68], [450.081, 715.824], [450.135, 715.968], [450.18, 716.112], [450.216, 716.256], [450.24, 716.4], [453.84, 716.4], [459.36, 712.32]]",actual,2.2116,0.001523,0.019445,0.00026396,50.0,
481D,210,221,66,32.577,False,"[[444.84, 709.92], [451.56, 690.12], [458.16, 689.52], [458.16, 689.772], [458.16, 690.024], [458.16, 690.276], [458.16, 690.528], [458.16, 690.78], [458.16, 691.032], [458.16, 691.284], [458.16, 691.536], [458.16, 691.788], [458.16, 692.04], [458.16, 692.292], [458.16, 692.544], [458.16, 692.796], [458.16, 693.048], [458.16, 693.3], [458.16, 693.552], [458.16, 693.804], [458.16, 694.056], [458.16, 694.308], [458.16, 694.56]]",actual,3.2577,0.002244,0.028643,0.00038882,50.0,
484A,210,305,66,17.057,False,"[[442.8, 711.48], [446.16, 716.52], [446.181, 716.681], [446.209, 716.875], [446.243, 717.097], [446.282, 717.345], [446.325, 717.613], [446.372, 717.899], [446.421, 718.199], [446.473, 718.509], [446.526, 718.826], [446.58, 719.145], [446.634, 719.463], [446.687, 719.777], [446.739, 720.083], [446.788, 720.376], [446.835, 720.654], [446.878, 720.913], [446.917, 721.149], [446.951, 721.357], [446.979, 721.536], [447.0, 721.68], [452.76, 722.04]]",actual,1.7057,0.001175,0.014997,0.00020358,50.0,
L0154,212,219,66,11.695,False,"[[293.76, 658.44], [291.96, 661.2], [291.96, 669.6]]",actual,1.1695,0.000805,0.010283,0.00013958,50.0,
L0155,213,216,66,17.18,False,"[[376.92, 771.72], [376.08, 768.36], [370.56, 761.52], [370.562, 761.268], [370.567, 761.016], [370.575, 760.764], [370.585, 760.513], [370.597, 760.262], [370.612, 760.011], [370.628, 759.761], [370.644, 759.512], [370.662, 759.263], [370.68, 759.015], [370.698, 758.768], [370.716, 758.522], [370.732, 758.277], [370.748, 758.033], [370.762, 757.791], [370.775, 757.549], [370.785, 757.31], [370.793, 757.071], [370.798, 756.835], [370.8, 756.6]]",actual,1.718,0.001183,0.015105,0.00020505,50.0,
L0156,216,222,66,30.135,False,"[[426.6, 762.0], [396.48, 761.04]]",actual,3.0135,0.002075,0.026496,0.00035967,50.0,
482M,216,227,66,11.588,False,"[[372.84, 717.72], [384.0, 714.6]]",actual,1.1588,0.000798,0.010189,0.00013831,50.0,
442B,216,229,66,35.319,False,"[[395.4, 742.08], [397.56, 747.48], [396.84, 761.52], [393.84, 769.32], [400.08, 772.68]]",actual,3.5319,0.002432,0.031054,0.00042155,50.0,
L0157,217,218,66,10.047,False,"[[296.04, 792.6], [306.0, 791.28]]",actual,1.0047,0.000692,0.008834,0.00011992,50.0,
L0158,225,226,66,26.598,False,"[[312.0, 654.0], [334.44, 668.28]]",actual,2.6598,0.001832,0.023386,0.00031746,50.0,
L0159,226,228,66,28.036,False,"[[334.2, 668.28], [361.92, 672.48]]",actual,2.8036,0.001931,0.024651,0.00033462,50.0,
L0160,227,228,66,48.417,False,"[[361.8, 672.48], [384.36, 715.32]]",actual,4.8417,0.003335,0.042571,0.00057788,50.0,
L0161,230,231,66,12.229,False,"[[267.84, 756.24], [276.12, 765.24]]",actual,1.2229,0.000842,0.010752,0.00014596,50.0,
L0162,232,238,66,14.083,False,"[[291.6, 692.04], [283.2, 692.88], [279.72, 697.32]]",actual,1.4083,0.00097,0.012382,0.00016809,50.0,
L0163,232,238,66,14.691,False,"[[291.96, 693.12], [285.48, 694.8], [284.28, 698.4], [280.08, 698.52]]",actual,1.4691,0.001012,0.012917,0.00017534,50.0,
L0164,233,234,66,28.793,False,"[[281.52, 745.32], [308.4, 735.0]]",actual,2.8793,0.001983,0.025316,0.00034366,50.0,
L0165,234,309,66,29.988,False,"[[298.68, 727.92], [326.88, 717.72]]",actual,2.9988,0.002065,0.026367,0.00035792,50.0,
L0166,239,240,66,10.736,False,"[[252.12, 719.4], [257.16, 709.92]]",actual,1.0736,0.000739,0.00944,0.00012814,50.0,
L0167,245,246,66,13.193,False,"[[362.16, 427.92], [355.44, 429.72], [354.24, 435.84]]",actual,1.3193,0.000909,0.0116,0.00015746,50.0,
4705,248,249,66,66.163,False,"[[525.72, 719.4], [557.28, 727.8], [562.44, 748.8], [574.32, 748.8]]",actual,6.6163,0.004557,0.058174,0.00078968,50.0,
L0168,249,282,66,65.47,False,"[[571.92, 748.32], [600.84, 748.92], [635.52, 737.4]]",actual,6.547,0.004509,0.057564,0.00078141,50.0,
453A,250,251,66,23.996,False,"[[643.08, 835.68], [635.52, 845.4], [642.0, 855.12]]",actual,2.3996,0.001653,0.021098,0.0002864,50.0,
L0169,250,257,66,14.561,False,"[[627.6, 835.08], [642.0, 832.92]]",actual,1.4561,0.001003,0.012803,0.00017379,50.0,
494C,252,253,66,53.357,False,"[[596.28, 637.44], [582.12, 685.44], [580.44, 685.92], [582.0, 685.8]]",actual,5.3357,0.003675,0.046914,0.00063684,50.0,
411D,252,254,66,22.503,False,"[[598.44, 642.6], [596.76, 665.04]]",actual,2.2503,0.00155,0.019786,0.00026858,50.0,
494A,252,272,66,30.653,False,"[[598.92, 638.64], [615.84, 664.2]]",actual,3.0653,0.002111,0.026952,0.00036586,50.0,
492A,254,265,66,17.067,False,"[[596.76, 666.24], [591.12, 669.72], [591.12, 680.16]]",actual,1.7067,0.001175,0.015006,0.0002037,50.0,
463B,258,259,66,39.063,False,"[[724.2, 769.08], [705.12, 766.44], [705.12, 776.28], [705.0, 786.24]]",actual,3.9063,0.00269,0.034346,0.00046623,50.0,
L0170,259,276,66,39.723,False,"[[724.56, 806.88], [719.88, 803.64], [725.04, 792.6], [724.2, 784.92], [726.48, 778.56], [724.08, 771.6]]",actual,3.9723,0.002736,0.034926,0.00047411,50.0,
462B,260,261,66,12.349,False,"[[703.68, 754.56], [703.691, 755.003], [703.724, 755.499], [703.775, 756.043], [703.842, 756.628], [703.924, 757.249], [704.017, 757.899], [704.12, 758.574], [704.229, 759.266], [704.343, 759.97], [704.46, 760.68], [704.577, 761.39], [704.691, 762.094], [704.8, 762.786], [704.903, 763.461], [704.996, 764.111], [705.078, 764.732], [705.145, 765.317], [705.196, 765.861], [705.229, 766.357], [705.24, 766.8]]",actual,1.2349,0.00085,0.010858,0.00014739,50.0,
L0171,260,261,66,17.16,False,"[[711.72, 750.12], [711.72, 750.66], [711.72, 751.3], [711.72, 752.03], [711.72, 752.838], [711.72, 753.712], [711.72, 754.643], [711.72, 755.618], [711.72, 756.627], [711.72, 757.658], [711.72, 758.7], [711.72, 759.742], [711.72, 760.773], [711.72, 761.782], [711.72, 762.757], [711.72, 763.688], [711.72, 764.562], [711.72, 765.37], [711.72, 766.1], [711.72, 766.74], [711.72, 767.28]]",actual,1.716,0.001182,0.015088,0.00020481,50.0,
L0172,261,262,66,15.112,False,"[[721.32, 754.56], [713.16, 767.28]]",actual,1.5112,0.001041,0.013287,0.00018037,50.0,
453D,263,264,66,12.709,False,"[[599.16, 833.4], [611.64, 831.0]]",actual,1.2709,0.000875,0.011174,0.00015169,50.0,
471A,266,267,66,10.451,False,"[[697.08, 716.52], [688.44, 722.4]]",actual,1.0451,0.00072,0.009189,0.00012474,50.0,
L0173,268,274,66,14.641,False,"[[694.08, 739.92], [708.24, 736.2]]",actual,1.4641,0.001008,0.012873,0.00017475,50.0,
442D,269,270,66,28.2,False,"[[752.76, 793.92], [751.017, 793.904], [749.378, 793.891], [747.834, 793.881], [746.371, 793.874], [744.979, 793.869], [743.645, 793.867], [742.358, 793.867], [741.106, 793.868], [739.877, 793.871], [738.66, 793.875], [737.443, 793.88], [736.214, 793.885], [734.962, 793.891], [733.675, 793.897], [732.341, 793.903], [730.949, 793.909], [729.486, 793.913], [727.942, 793.917], [726.303, 793.919], [724.56, 793.92]]",actual,2.82,0.001942,0.024795,0.00033658,50.0,
491B,272,273,66,34.294,False,"[[615.48, 663.84], [646.32, 678.84]]",actual,3.4294,0.002362,0.030153,0.00040931,50.0,
491C,273,275,66,35.47,False,"[[645.96, 678.84], [681.12, 683.52]]",actual,3.547,0.002443,0.031187,0.00042335,50.0,
491E,274,275,66,59.361,False,"[[680.88, 683.52], [708.24, 736.2]]",actual,5.9361,0.004088,0.052193,0.0007085,50.0,
L0174,278,279,66,27.574,False,"[[583.92, 769.68], [590.28, 766.08], [610.08, 761.76]]",actual,2.7574,0.001899,0.024244,0.00032911,50.0,
L0175,279,281,66,11.286,False,"[[605.76, 751.08], [612.24, 760.32]]",actual,1.1286,0.000777,0.009923,0.0001347,50.0,
471B,281,282,66,33.68,False,"[[601.8, 752.4], [633.36, 740.64]]",actual,3.368,0.00232,0.029613,0.00040199,50.0,
472A,282,292,66,19.92,False,"[[613.44, 736.56], [633.36, 736.68]]",actual,1.992,0.001372,0.017515,0.00023775,50.0,
473C,289,290,66,10.817,False,"[[552.84, 742.68], [558.84, 733.68]]",actual,1.0817,0.000745,0.009511,0.00012911,50.0,
425F,293,294,66,13.681,False,"[[233.76, 835.68], [230.64, 822.36]]",actual,1.3681,0.000942,0.012029,0.00016329,50.0,
L0176,299,300,66,13.594,False,"[[274.44, 1063.441], [288.0, 1062.481]]",actual,1.3594,0.000936,0.011952,0.00016225,50.0,
L0177,301,302,66,31.19,False,"[[513.0, 315.12], [500.28, 327.36], [502.08, 332.04], [510.6, 332.28]]",actual,3.119,0.002148,0.027424,0.00037227,50.0,
L0178,303,304,66,22.56,False,"[[492.24, 1011.841], [514.8, 1011.841]]",actual,2.256,0.001554,0.019836,0.00026926,50.0,
L0179,306,307,66,15.36,False,"[[148.44, 1025.401], [163.8, 1025.281]]",actual,1.536,0.001058,0.013505,0.00018333,50.0,
L0180,308,309,66,20.756,False,"[[306.96, 716.16], [327.48, 713.04]]",actual,2.0756,0.001429,0.01825,0.00024773,50.0,
L0181,310,316,33,70.152,False,"[[213.12, 727.56], [219.48, 727.8], [219.481, 728.232], [219.483, 728.664], [219.487, 729.096], [219.492, 729.528], [219.499, 729.96], [219.506, 730.392], [219.514, 730.824], [219.522, 731.256], [219.531, 731.688], [219.54, 732.12], [219.549, 732.552], [219.558, 732.984], [219.566, 733.416], [219.574, 733.848], [219.581, 734.28], [219.588, 734.712], [219.593, 735.144], [219.597, 735.576], [219.599, 736.008], [219.6, 736.44], [215.16, 749.04], [215.177, 750.369], [215.193, 751.659], [215.207, 752.915], [215.22, 754.14], [215.231, 755.338], [215.242, 756.515], [215.252, 757.673], [215.262, 758.819], [215.271, 759.954], [215.28, 761.085], [215.289, 762.215], [215.298, 763.348], [215.308, 764.489], [215.318, 765.641], [215.329, 766.809], [215.34, 767.998], [215.353, 769.211], [215.367, 770.453], [215.383, 771.728], [215.4, 773.04], [221.4, 778.44], [217.44, 783.96], [217.92, 786.84]]",actual,7.0152,0.036525,0.251233,0.00022919,20.0,
425P,317,318,33,21.6,False,"[[266.76, 808.08], [279.36, 808.08], [279.36, 799.08]]",actual,2.16,0.011246,0.077355,7.057e-05,20.0,
412B,319,320,33,10.921,False,"[[718.56, 413.88], [707.64, 414.0]]",actual,1.0921,0.005686,0.039111,3.568e-05,20.0,
L0182,319,323,33,72.271,False,"[[743.76, 363.6], [730.44, 366.84], [730.44, 413.76], [718.8, 414.0]]",actual,7.2271,0.037629,0.258822,0.00023611,20.0,
L0183,319,323,33,78.425,False,"[[743.88, 364.56], [733.08, 368.4], [732.84, 421.68], [719.16, 421.92]]",actual,7.8425,0.040833,0.280861,0.00025621,20.0,
468B,319,324,33,22.085,False,"[[735.0, 428.52], [718.32, 428.52], [718.56, 423.12]]",actual,2.2085,0.011499,0.079092,7.215e-05,20.0,
466A,320,323,33,74.025,False,"[[741.84, 362.76], [728.16, 364.44], [727.92, 403.8], [707.04, 404.04]]",actual,7.4025,0.038542,0.265103,0.00024184,20.0,
414B,321,322,33,29.288,False,"[[705.96, 361.68], [702.96, 368.88], [702.84, 381.24], [708.6, 388.32]]",actual,2.9288,0.015249,0.104888,9.568e-05,20.0,
414E,321,322,33,23.281,False,"[[707.64, 361.44], [718.08, 361.56], [718.2, 374.4]]",actual,2.3281,0.012122,0.083375,7.606e-05,20.0,
L0184,321,323,33,50.4,False,"[[743.52, 361.92], [725.52, 361.92], [725.4, 378.36], [709.44, 378.36]]",actual,5.04,0.026241,0.180496,0.00016466,20.0,
414F,321,323,33,35.641,False,"[[743.76, 360.24], [720.84, 360.36], [720.72, 373.08]]",actual,3.5641,0.018557,0.12764,0.00011644,20.0,
413D,323,324,33,67.622,False,"[[745.44, 364.8], [735.84, 371.28], [735.84, 427.32]]",actual,6.7622,0.035208,0.242172,0.00022092,20.0,
468C,323,325,33,81.135,False,"[[745.8, 365.04], [741.12, 372.48], [741.12, 428.52], [753.12, 439.56]]",actual,8.1135,0.042244,0.290566,0.00026507,20.0,
L0185,324,325,33,23.403,False,"[[752.64, 438.96], [729.36, 436.56]]",actual,2.3403,0.012185,0.083812,7.646e-05,20.0,
468A,324,325,33,26.851,False,"[[754.2, 441.24], [733.2, 441.36], [730.68, 446.64]]",actual,2.6851,0.01398,0.096161,8.772e-05,20.0,
467A,325,327,33,39.034,False,"[[769.08, 407.76], [769.078, 408.376], [769.073, 409.201], [769.065, 410.212], [769.055, 411.386], [769.042, 412.699], [769.028, 414.128], [769.012, 415.649], [768.995, 417.241], [768.978, 418.879], [768.96, 420.54], [768.942, 422.201], [768.924, 423.839], [768.908, 425.431], [768.892, 426.952], [768.877, 428.381], [768.865, 429.694], [768.855, 430.868], [768.847, 431.879], [768.842, 432.704], [768.84, 433.32], [756.12, 437.76]]",actual,3.9034,0.020323,0.139791,0.00012752,20.0,
467D,325,326,33,38.459,False,"[[783.12, 421.32], [783.12, 421.807], [783.12, 422.295], [783.12, 422.786], [783.12, 423.277], [783.12, 423.771], [783.12, 424.265], [783.12, 424.761], [783.12, 425.258], [783.12, 425.756], [783.12, 426.255], [783.12, 426.755], [783.12, 427.256], [783.12, 427.757], [783.12, 428.259], [783.12, 428.762], [783.12, 429.265], [783.12, 429.768], [783.12, 430.272], [783.12, 430.776], [783.12, 431.28], [756.12, 440.4]]",actual,3.8459,0.020024,0.137732,0.00012565,20.0,
467B,326,327,33,12.106,False,"[[770.64, 407.4], [782.16, 411.12]]",actual,1.2106,0.006303,0.043355,3.955e-05,20.0,
L0186,331,332,66,10.2,False,"[[493.56, 958.441], [503.76, 958.441]]",actual,1.02,0.000702,0.008968,0.00012174,50.0,
L0187,332,333,66,12.48,False,"[[503.76, 958.441], [516.24, 958.441]]",actual,1.248,0.00086,0.010973,0.00014895,50.0,
L0188,332,334,66,24.96,False,"[[503.76, 958.441], [503.76, 983.401]]",actual,2.496,0.001719,0.021946,0.00029791,50.0,
G0189,338,158,66,12.53,False,,provisional,1.253,0.000863,0.011017,0.00014955,50.0,
G0190,339,105,66,8.17,False,,provisional,0.817,0.000563,0.007183,9.751e-05,50.0,
G0191,340,194,66,3.35,False,,provisional,0.335,0.000231,0.002945,3.998e-05,50.0,
G0192,341,131,66,13.3,False,,provisional,1.33,0.000916,0.011694,0.00015874,50.0,
G0193,342,28,66,13.65,False,,provisional,1.365,0.00094,0.012002,0.00016292,50.0,
B0194,298,157,66,26.928,False,,provisional,2.6928,0.001855,0.023676,0.0003214,50.0,
B0195,128,118,66,49.863,False,,provisional,4.9863,0.003434,0.043842,0.00059514,50.0,
B0196,133,342,66,56.524,False,,provisional,5.6524,0.003893,0.049699,0.00067464,50.0,
B0197,60,31,66,24.882,False,,provisional,2.4882,0.001714,0.021877,0.00029698,50.0,
B0198,160,58,66,26.7,False,,provisional,2.67,0.001839,0.023476,0.00031868,50.0,
B0199,209,106,66,27.482,False,,provisional,2.7482,0.001893,0.024163,0.00032801,50.0,
B0200,52,159,66,32.006,False,,provisional,3.2006,0.002204,0.028141,0.00038201,50.0,
B0201,338,120,66,30.66,False,,provisional,3.066,0.002112,0.026958,0.00036594,50.0,
B0202,90,10,66,22.607,False,,provisional,2.2607,0.001557,0.019877,0.00026982,50.0,
B0203,100,61,66,49.539,False,,provisional,4.9539,0.003412,0.043557,0.00059127,50.0,
B0204,182,98,66,12.349,False,,bridge,1.2349,0.00085,0.010858,0.00014739,50.0,
B0205,339,108,66,32.765,False,,provisional,3.2765,0.002257,0.028809,0.00039106,50.0,
B0206,73,125,66,16.427,False,,bridge,1.6427,0.001131,0.014443,0.00019606,50.0,
B0207,101,130,66,36.098,False,,provisional,3.6098,0.002486,0.031739,0.00043085,50.0,
B0208,138,134,66,56.037,False,,provisional,5.6037,0.003859,0.04927,0.00066883,50.0,
B0209,135,136,66,35.58,False,,provisional,3.558,0.00245,0.031284,0.00042466,50.0,
B0210,200,145,66,20.794,False,,bridge,2.0794,0.001432,0.018283,0.00024819,50.0,
B0211,146,148,66,16.939,False,,bridge,1.6939,0.001167,0.014894,0.00020217,50.0,
B0212,162,166,66,18.193,False,,bridge,1.8193,0.001253,0.015996,0.00021714,50.0,
B0213,165,163,66,59.306,False,,provisional,5.9306,0.004084,0.052145,0.00070784,50.0,
B0214,161,167,66,28.431,False,,provisional,2.8431,0.001958,0.024998,0.00033934,50.0,
B0215,168,132,66,35.922,False,,provisional,3.5922,0.002474,0.031584,0.00042874,50.0,
B0216,242,173,66,17.509,False,,bridge,1.7509,0.001206,0.015395,0.00020898,50.0,
B0217,87,176,66,36.482,False,,provisional,3.6482,0.002513,0.032077,0.00043543,50.0,
B0218,97,177,66,43.138,False,,provisional,4.3138,0.002971,0.037929,0.00051487,50.0,
B0219,183,180,66,45.833,False,,provisional,4.5833,0.003157,0.040299,0.00054704,50.0,
B0220,29,185,66,27.432,False,,provisional,2.7432,0.001889,0.02412,0.00032741,50.0,
B0221,62,188,66,34.064,False,,provisional,3.4064,0.002346,0.029951,0.00040657,50.0,
B0222,107,191,66,11.209,False,,bridge,1.1209,0.000772,0.009855,0.00013378,50.0,
B0223,187,198,66,28.351,False,,provisional,2.8351,0.001953,0.024928,0.00033838,50.0,
B0224,215,218,66,13.251,False,,bridge,1.3251,0.000913,0.011651,0.00015816,50.0,
B0225,233,230,66,17.504,False,,bridge,1.7504,0.001206,0.01539,0.00020892,50.0,
B0226,238,240,66,25.712,False,,provisional,2.5712,0.001771,0.022607,0.00030688,50.0,
B0227,144,246,66,26.996,False,,provisional,2.6996,0.001859,0.023736,0.00032221,50.0,
B0228,82,294,66,14.711,False,,bridge,1.4711,0.001013,0.012935,0.00017558,50.0,
B0229,110,300,66,35.185,False,,provisional,3.5185,0.002423,0.030936,0.00041995,50.0,
B0230,193,306,66,46.489,False,,provisional,4.6489,0.003202,0.040875,0.00055487,50.0,
B0231,217,318,66,17.894,False,,bridge,1.7894,0.001232,0.015733,0.00021357,50.0,
B0232,179,111,66,37.799,False,,provisional,3.7799,0.002603,0.033235,0.00045115,50.0,
B0233,154,127,66,13.956,False,,bridge,1.3956,0.000961,0.012271,0.00016657,50.0,
B0234,36,152,66,19.332,False,,bridge,1.9332,0.001331,0.016998,0.00023074,50.0,
B0235,127,153,66,38.078,False,,provisional,3.8078,0.002622,0.03348,0.00045448,50.0,
B0236,111,181,66,26.706,False,,provisional,2.6706,0.001839,0.023481,0.00031875,50.0,
B0237,244,186,66,28.044,False,,provisional,2.8044,0.001931,0.024658,0.00033472,50.0,
B0238,151,189,66,11.165,False,,bridge,1.1165,0.000769,0.009817,0.00013326,50.0,
B0239,47,192,66,45.971,False,,provisional,4.5971,0.003166,0.04042,0.00054868,50.0,
B0240,37,196,66,41.671,False,,provisional,4.1671,0.00287,0.036639,0.00049736,50.0,
B0241,192,201,66,59.612,False,,provisional,5.9612,0.004106,0.052414,0.0007115,50.0,
B0242,114,202,66,26.357,False,,provisional,2.6357,0.001815,0.023174,0.00031458,50.0,
B0243,305,211,66,43.972,False,,provisional,4.3972,0.003028,0.038662,0.00052483,50.0,
B0244,214,223,66,31.14,False,,provisional,3.114,0.002145,0.02738,0.00037167,50.0,
B0245,231,241,66,22.835,False,,provisional,2.2835,0.001573,0.020078,0.00027255,50.0,
B0246,297,314,66,53.496,False,,provisional,5.3496,0.003684,0.047036,0.0006385,50.0,
B0247,202,329,66,30.709,False,,provisional,3.0709,0.002115,0.027001,0.00036653,50.0,
B0248,129,336,66,46.192,False,,provisional,4.6192,0.003181,0.040614,0.00055132,50.0,
B0249,336,312,66,47.236,False,,provisional,4.7236,0.003253,0.041532,0.00056378,50.0,
B0250,18,50,66,35.327,False,,provisional,3.5327,0.002433,0.031061,0.00042164,50.0,
B0251,51,155,66,15.45,False,,bridge,1.545,0.001064,0.013584,0.0001844,50.0,
B0252,156,302,66,36.999,False,,provisional,3.6999,0.002548,0.032531,0.0004416,50.0,
B0253,301,53,66,58.402,False,,provisional,5.8402,0.004022,0.05135,0.00069705,50.0,
B0254,54,83,66,47.843,False,,provisional,4.7843,0.003295,0.042066,0.00057103,50.0,
I0255,220,248,66,66.737,False,,inset_provisional,6.6737,0.004596,0.058678,0.00079654,50.0,
I0256,201,247,66,80.389,False,,inset_provisional,8.0389,0.005536,0.070682,0.00095948,50.0,
I0257,46,322,66,45.754,False,,inset_provisional,4.5754,0.003151,0.040229,0.00054609,50.0,
I0258,178,331,66,105.19,False,,inset_provisional,10.519,0.007244,0.092488,0.00125549,50.0,
I0259,256,251,66,34.153,False,,inset_provisional,3.4153,0.002352,0.030029,0.00040763,50.0,
I0260,258,262,66,34.706,False,,inset_provisional,3.4706,0.00239,0.030515,0.00041423,50.0,
I0261,243,49,66,63.185,False,,inset_provisional,6.3185,0.004352,0.055555,0.00075414,50.0,
I0262,341,170,66,96.394,False,,inset_provisional,9.6394,0.006639,0.084754,0.0011505,50.0,
I0263,257,264,66,16.473,False,,inset_provisional,1.6473,0.001135,0.014484,0.00019661,50.0,
I0264,260,267,66,31.864,False,,inset_provisional,3.1864,0.002194,0.028016,0.00038031,50.0,
I0265,283,270,66,76.519,False,,inset_provisional,7.6519,0.00527,0.067279,0.00091329,50.0,
I0266,286,290,66,28.129,False,,inset_provisional,2.8129,0.001937,0.024732,0.00033573,50.0,
I0267,334,304,66,30.508,False,,inset_provisional,3.0508,0.002101,0.026824,0.00036413,50.0,
I0268,171,169,66,65.754,False,,inset_provisional,6.5754,0.004529,0.057814,0.0007848,50.0,
I0269,48,172,66,25.381,False,,inset_provisional,2.5381,0.001748,0.022316,0.00030293,50.0,
I0270,169,199,66,71.917,False,,inset_provisional,7.1917,0.004953,0.063233,0.00085836,50.0,
I0271,269,255,66,57.53,False,,inset_provisional,5.753,0.003962,0.050583,0.00068665,50.0,
I0272,255,271,66,25.559,False,,inset_provisional,2.5559,0.00176,0.022473,0.00030506,50.0,
I0273,278,277,66,32.246,False,,inset_provisional,3.2246,0.002221,0.028352,0.00038487,50.0,
I0274,292,288,66,32.635,False,,inset_provisional,3.2635,0.002248,0.028694,0.00038951,50.0,
I0275,277,291,66,30.036,False,,inset_provisional,3.0036,0.002069,0.026409,0.00035849,50.0,
I0276,303,335,66,28.051,False,,inset_provisional,2.8051,0.001932,0.024664,0.0003348,50.0,
I0277,335,337,66,37.452,False,,inset_provisional,3.7452,0.002579,0.03293,0.00044701,50.0,
XFRM9000,343,139,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9001,344,124,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
XFRM9002,345,119,66,0.0,,,transformer,0.0,0.005,0.1,0.0,80.0,True
